date,159915__159915_DTE30_D40_Q100_Hold__daily_return,159915__159915_DTE30_OTM5up_Q100_Hold__daily_return,159915__159915_DTE30_OTM5up_Q50_Hold__daily_return,159915__159915_ETF_BuyHold__daily_return,510300__510300_DTE30_ATM_Q100_Hold__daily_return,510300__510300_DTE30_D40_Q100_Hold__daily_return,510300__510300_DTE30_D40_Q50_Hold__daily_return,510300__510300_DTE30_D40_Q70_Hold__daily_return,510300__510300_ETF_BuyHold__daily_return,510500__510500_DTE30_D40_Q100_Hold__daily_return,510500__510500_DTE30_OTM5up_Q100_Hold__daily_return,510500__510500_DTE30_OTM5up_Q50_Hold__daily_return,510500__510500_ETF_BuyHold__daily_return
2023-08-16,-0.005219862611805515,-0.00636954694886116,-0.00652446813091917,-0.00667938931297718,-0.006310548131686522,-0.006310548131686633,-0.006982781082939538,-0.006713887902438376,-0.007655014034192442,-0.006960482880094321,-0.007225261958713869,-0.007203145341414419,-0.007181028724114968
2023-08-17,0.005152707458224937,0.0056927985094243905,0.005728243635115704,0.0057636887608070175,0.002921287063194722,0.002921287063194722,0.003132024349288276,0.0030477294348508544,0.00334276163538183,0.005771356616591783,0.006034057328889508,0.0060447830799199576,0.006055508830950407
2023-08-18,-0.01166349271519651,-0.013651972593498485,-0.013750532619576372,-0.01384909264565426,-0.011017899400752929,-0.011017899400752929,-0.011915920484589726,-0.011556712051055008,-0.012813941568426523,-0.015119012827260025,-0.015470818352660953,-0.015510028805155063,-0.015549239257649172
2023-08-21,-0.013561788400173969,-0.014274964658611444,-0.014401404847465493,-0.014527845036319542,-0.012574844011749131,-0.012574844011749131,-0.013037162400474755,-0.012852235044984506,-0.01349948078920038,-0.012885472150297894,-0.013066655231363522,-0.013072050441768734,-0.013077445652173947
2023-08-22,0.0015919013706147123,0.001516663508581706,0.0014954324913915018,0.0014742014742012977,0.006121092324487432,0.006121092324487432,0.0060868619517173705,0.006100554100825395,0.0060526315789473095,0.004670580932844448,0.004676864512421552,0.004661612431739903,0.004646360351058254
2023-08-23,-0.02488232961603154,-0.025118965194341758,-0.025071749525531928,-0.025024533856722098,-0.014577774903024476,-0.014577774903024254,-0.014482191139715106,-0.014520424645038766,-0.014386607376405958,-0.01757444886553272,-0.017253937333731373,-0.01719154557676633,-0.01712915381980129
2023-08-24,0.010774595758816785,0.01147757492031043,0.012532949513501923,0.013588324106693417,0.003558076443865188,0.003558076443865188,0.004831055207070611,0.004321863701788442,0.006104033970276035,0.0023017706405525917,0.002597182969849232,0.002692805496775308,0.0027884280237013837
2023-08-25,-0.008567642584252022,-0.010003571673239398,-0.01071181562807938,-0.011420059582919362,-0.002116693385731505,-0.002116693385731394,-0.0019815859437229966,-0.0020356289205263555,-0.001846478501714599,-0.00821167241912868,-0.010796460450852807,-0.011307163141658583,-0.011817865832464358
2023-08-28,0.004421325378699104,0.006334260908759992,0.00793860207668029,0.009542943244600588,0.007954437301315842,0.00795443730131562,0.010980389898015197,0.009770008859335367,0.014006342494714774,0.005297580535327917,0.007961636371820235,0.009520740802864025,0.011079845233907815
2023-08-29,0.018107664974583937,0.021480856797443604,0.02491953287633386,0.028358208955224118,0.0023938046126956714,0.0023938046126956714,0.00406372534518018,0.003395757052186377,0.005733646077664689,0.011970164069420308,0.01851759793416141,0.020130254872455566,0.02174291181074972
2023-08-30,0.0011300248890435682,0.001467148814151109,0.0004916779387639236,-0.00048379293662326184,0.0014171071628377163,0.0014171071628377163,0.0005789863360184944,0.0009142346667461831,-0.0002591344908007276,8.621409691511595e-05,0.0009415736273512554,0.0005559076853133282,0.0001702417432754011
2023-08-31,-0.0016685860313632173,-0.003027665513378186,-0.0049020224953144065,-0.006776379477250627,-0.0005503173713039544,-0.0005503173713038434,-0.0027375744451128003,-0.0018626716155892178,-0.004924831518921757,0.000568963986924631,-0.002035306548208826,-0.00348573838048738,-0.0049361702127659335
2023-09-01,-0.00014747425271632864,-0.00014694484403265928,-0.000804466574063134,-0.0014619883040936088,0.0032250622682830077,0.0032250622682832297,0.004608102897621702,0.004054886645886313,0.005991143526960174,0.0009305025561592295,0.0016452766139303243,0.0013358097062124985,0.0010263427984946727
2023-09-04,0.00511319482540773,0.006417534546360404,0.007601153803194927,0.00878477306002945,0.005410095921131175,0.005410095921131397,0.010214110622398964,0.008292504741891938,0.015018125323666531,0.0048719892569710765,0.010882053579023054,0.012618060282334476,0.014354066985645897
2023-09-05,-0.0011739653232167857,-0.0024338215327835977,-0.0036358754495074974,-0.004837929366231397,-0.0014297301227121917,-0.0014297301227123027,-0.004158742612376587,-0.0030671376165108733,-0.006887755102040871,-0.0010964507273204527,-0.004028377993404608,-0.005636156651688817,-0.007243935309973026
2023-09-06,-0.0006856179969630949,-0.0013174701148374046,-0.0026033145421051618,-0.003889158969372919,-0.0003904846848197252,-0.00039048468481950316,-0.001479598879784494,-0.0010439532017984976,-0.0025687130747494846,0.0003258661058020973,-0.00015294976105073577,-0.00024616773645613765,-0.00033938571186153954
2023-09-07,-0.012692635242968708,-0.016514531431807034,-0.019482253514829795,-0.022449975597852556,-0.003958457189747744,-0.003958457189747855,-0.008803848733941633,-0.006865692116264122,-0.01364924027813541,-0.004114862547474285,-0.010249201603342084,-0.012084369941036177,-0.01391953827873027
2023-09-08,-0.0016379988736523465,-0.002185920106061001,-0.002341087861318092,-0.0024962556165751826,-0.002300846174092097,-0.002300846174092097,-0.0038919374473593282,-0.003255500938052436,-0.005483028720626559,0.0004992669727872379,-0.00015455724663915316,-0.0002494252922815021,-0.0003442933379238511
2023-09-11,0.00616500312675039,0.0066219152983844065,0.006564210902445522,0.006506506506506637,0.004900573585931989,0.004900573585931767,0.006125792174955902,0.0056357047393462475,0.007351010763980037,0.005661271240005483,0.010408463310450422,0.010973131259151447,0.011537799207852473
2023-09-12,-0.0033600931813135837,-0.004500979049500642,-0.005482712299489267,-0.006464445549477893,0.0002086278109449946,0.00020862781094521665,-0.0005472367851711568,-0.00024489094672460756,-0.0013031013812875303,-0.0002224383638691485,0.0008159400553320317,0.000578211770941528,0.00034048348655102423
2023-09-13,-0.009568887412073956,-0.011079741420696454,-0.011545876716354264,-0.012012012012012074,-0.001407943987607907,-0.001407943987608129,-0.003965976169169383,-0.0029427632965448817,-0.006524008350730637,-0.0018141317301976212,-0.007660186516879608,-0.008850515314260121,-0.010040844111640634
2023-09-14,-0.005406343262549851,-0.006380683590768488,-0.006736441086164391,-0.007092198581560294,2.220446049250313e-16,2.220446049250313e-16,-0.0003940110323087942,-0.00023640661938518776,-0.0007880220646178104,0.0,-0.00034232008567725014,-0.000600934840844447,-0.0008595495960116439
2023-09-15,-0.0026172036648504093,-0.0029327257736816437,-0.0029969751317387994,-0.003061224489795955,-0.001723246664078304,-0.001723246664078304,-0.003096113342554385,-0.002546966671163953,-0.004468980021030466,5.143666373808031e-05,-6.848746176946197e-05,5.1785174827567726e-05,0.00017205781142459742
2023-09-18,0.007468510890956237,0.007353379880904232,0.007259085027453094,0.007164790174001956,0.002563177184709886,0.002563177184709664,0.002997986796738239,0.002824062951926809,0.003432796408766814,0.001148693071886031,0.0022259949602450035,0.0021451667558837206,0.0020643385515224377
2023-09-19,-0.007162701618780631,-0.007752787372481529,-0.00794143433664729,-0.008130081300813052,0.0005739360233778523,0.0005739360233778523,-0.0003709267251531534,7.0183742592487205e-06,-0.001315789473684159,-0.0002911250228531115,-0.00328032134711298,-0.0037860834203376492,-0.0042918454935623185
2023-09-20,-0.007567527316503453,-0.00811777944130243,-0.008157250376388925,-0.008196721311475419,-0.002972326196061137,-0.002972326196061248,-0.003857704600006895,-0.003503553238428636,-0.004743083003952542,-0.00226115845725694,-0.006667940717584808,-0.006868453117413076,-0.0070689655172413435
2023-09-21,-0.009506121891663222,-0.009565303748138687,-0.009689676667457736,-0.009814049586776785,-0.005256303847939958,-0.005256303847939958,-0.007261458781264163,-0.006459396807934481,-0.009266613714588368,-0.003193398606400888,-0.007748078592988872,-0.007867788211236626,-0.00798749782948438
2023-09-22,0.022889949536386123,0.023756865831060292,0.024137170526380425,0.024517475221700558,0.011935182442736503,0.011935182442736503,0.015988970163110627,0.014367455074960978,0.020042757883484752,0.0071823296914614865,0.016451930424473016,0.01680289502144361,0.017153859618414202
2023-09-25,-0.004064115893733677,-0.004893349325337137,-0.005247081994644076,-0.005600814663951015,-0.0009871976442554775,-0.0009871976442554775,-0.004161400760823053,-0.0028917195141960235,-0.0073356038773906285,0.0012654730587968732,-0.004961772876352133,-0.005320328874933944,-0.005678884873515755
2023-09-26,-0.00740571541881041,-0.007604245267631149,-0.0076423684095452415,-0.007680491551459334,-0.0019503417759424435,-0.0019503417759426656,-0.003746350618771044,-0.003027947081639693,-0.005542359461599422,0.0009393655586502625,-0.0031294679280347015,-0.00320890149603531,-0.003288335064035919
2023-09-27,0.008820882823290077,0.009101127882999771,0.009194526789797153,0.009287925696594534,0.0030559053570711203,0.0030559053570711203,0.002854916585117384,0.0029353120938988785,0.002653927813163648,0.0020154000316445764,0.0042373217340945235,0.004289176581581011,0.004341031429067499
2023-09-28,-0.00035800295925247916,-0.0009715588669688691,-0.0012526505991286019,-0.0015337423312883347,7.94415712999097e-05,7.944157130013174e-05,-0.001813111400691958,-0.001056090211895122,-0.0037056643726840477,0.0025774707485397563,0.0016772515939813548,0.0015301887292175076,0.0013831258644536604
2023-10-09,0.0035301501168198968,0.0012284257409345134,-0.0009218854398245768,-0.003072196620583667,0.0023036225643116026,0.0023036225643116026,-0.00017656278798233727,0.0008155113529352384,-0.002656748140276277,0.0012077792822009492,-0.0023821974449137473,-0.003953529661683386,-0.0055248618784530246
2023-10-10,-0.0030079157636759835,-0.003629634080996258,-0.004126065114458122,-0.0046224961479199855,-0.0039890521915570964,-0.0039890521915570964,-0.005590690187414149,-0.004950034989071328,-0.007192328183271202,-0.0013614208939625172,-0.004152844974798953,-0.004506978042955023,-0.004861111111111094
2023-10-11,0.007414637957802173,0.008004022329067384,0.008129978140797856,0.008255933952528327,0.002174916116867154,0.002174916116867154,0.0021607073205747174,0.0021663908390916918,0.002146498524282281,0.0009318601510188707,-0.0005212703769152949,-0.0006967831298393401,-0.0008722958827633853
2023-10-12,0.005735775365920848,0.0066170555472035986,0.006890922860602777,0.007164790174001956,0.0074368915899833965,0.0074368915899831745,0.00853772290342536,0.008097390378048486,0.009638554216867545,0.004379113322479089,0.0073363608628653765,0.00742232745430671,0.007508294045748043
2023-10-13,-0.008277013054111104,-0.01036599522744519,-0.011026493548681904,-0.011686991869918617,-0.005989659404716741,-0.005989659404716852,-0.007635508567380933,-0.006977168902315301,-0.009281357730045015,-0.002145679281249646,-0.004884050652817273,-0.005041678705957953,-0.005199306759098632
2023-10-16,-0.0175573314301527,-0.019211902713888063,-0.0196316582978181,-0.020051413881748137,-0.009197199817372326,-0.009197199817371993,-0.010353417895838046,-0.009890930664451625,-0.0115096359743041,-0.0060896301176729395,-0.009746672027451941,-0.009838492808151078,-0.009930313588850215
2023-10-17,0.0035224197614793784,0.0033341667882031967,0.003241060309106869,0.0031479538300105414,0.0032542355375939636,0.0032542355375937415,0.0032518131384150495,0.0032527820980865264,0.0032493907392363575,0.00244039172302557,0.0019615155208332347,0.0019485564582875092,0.0019355973957417838
2023-10-18,-0.01259490636177496,-0.012928885599378881,-0.013002099703455117,-0.013075313807531352,-0.006593709837444228,-0.006593709837444339,-0.007075532381610183,-0.006882803363943845,-0.0075573549257760275,-0.009340693857645022,-0.011868407778984347,-0.011905401641511826,-0.011942395504039305
2023-10-19,-0.010350824466693331,-0.010520667575284026,-0.01055975085176497,-0.010598834128245915,-0.020260358452845573,-0.020260358452845573,-0.0206006714755389,-0.020464546266461568,-0.02094098449823223,-0.01054418274431601,-0.011444904715154025,-0.011499203157434856,-0.011553501599715688
2023-10-20,-0.008768727506034968,-0.008984486901136401,-0.009045001886561765,-0.00910551687198713,-0.0046986058130197295,-0.0046986058130196184,-0.004849302906509867,-0.004789024069113768,-0.0050000000000001155,-0.006517227290741334,-0.006817607543330384,-0.006825455453017493,-0.006833303362704601
2023-10-23,-0.01849196087314242,-0.01872197018641597,-0.01882044455266746,-0.018918918918918948,-0.010347306235952258,-0.01034730623595237,-0.010477952392124679,-0.010425693929655755,-0.010608598548296988,-0.025654841377507287,-0.026430667054364254,-0.0265233183180566,-0.026615969581748944
2023-10-24,0.009338735538465981,0.009402914646600369,0.009384652915586766,0.009366391184573164,0.0015808038934146396,0.0015808038934146396,0.001495819553930744,0.0015298132897243022,0.0014108352144468483,0.011700352445367823,0.011862306857447713,0.011883534381104788,0.011904761904761862
2023-10-25,-0.00947798039567671,-0.009347740786195935,-0.009313608384364402,-0.00927947598253287,0.0052326271541112135,0.0052326271541112135,0.005434008702443038,0.005353456083110308,0.005635390250774863,0.004538627346158064,0.004886472839741973,0.0049248540669297736,0.004963235294117574
2023-10-26,0.00611809207463998,0.00699862176747712,0.00735606019503332,0.007713498622589521,0.0024385322401569987,0.0024385322401569987,0.0030405045622191595,0.0027997156333942953,0.0036424768842813204,0.0028544378329238285,0.004371988501377544,0.004380982361169794,0.004389976220962044
2023-10-27,0.015120047424357574,0.020466874582385497,0.02444885555253773,0.028430836522689962,0.0074935272561256205,0.0074935272561256205,0.011284452070273954,0.00976808214461462,0.015075376884422287,0.008356483651525082,0.01641010308304014,0.017675093428243804,0.01894008377344747
2023-10-30,0.00825692039211634,0.013406673198397723,0.018665059087237146,0.02392344497607657,0.0023867541362103672,0.0023867541362103672,0.0033935970901073365,0.002990859908548549,0.004400440044004306,0.0035103120482851136,0.00670176426004887,0.0073723298512040625,0.008042895442359255
2023-10-31,-0.0025156679277654748,-0.002381276184116099,-0.003786692089981225,-0.005192107995846351,-0.00019380811318969737,-0.00019380811318969737,-0.001192194308511585,-0.00079283983038283,-0.0021905805038334725,0.000522901819485444,-0.0008543935331807306,-0.0015796790360939061,-0.0023049645390070816
2023-11-01,0.00026829919932525037,-0.0008486969584290405,-0.002512031151448324,-0.0041753653444676075,0.0007753827282224179,0.0007753827282221959,0.0001132676539025157,0.00037811368363038767,-0.0005488474204171645,-0.000810975314596063,-0.0014073918231658489,-0.0017699834537900916,-0.0021325750844143343
2023-11-02,-0.002038526979716737,-0.0042470892839037155,-0.006840525774027328,-0.009433962264150941,-0.0013281976725606492,-0.0013281976725606492,-0.002997981318432985,-0.0023300678600840508,-0.004667764964305321,-0.0032284978167598233,-0.007403680722923189,-0.00824324730714282,-0.009082813891362451
2023-11-03,0.0036553418978353402,0.006930956477325445,0.01087288564607014,0.014814814814814836,0.0032694951475567002,0.0032694951475569223,0.005496816539295679,0.004605887982600176,0.007724137931034436,0.002768492070405637,0.006632133977805488,0.0070004667013399136,0.007368799424874339
2023-11-06,0.0028921995289892255,0.008206950704818361,0.02052683301664282,0.03284671532846728,0.002899815596583588,0.002899815596583366,0.008019850311294707,0.005971836425410171,0.013139885026006048,0.0035187287132698586,0.012337699328499596,0.014643425935436216,0.016949152542372836
2023-11-07,-0.001495334210133148,-0.0022057166924962512,-0.00463642725084179,-0.007067137809187329,0.00016522462742463162,0.00016522462742463162,-0.001403472528222316,-0.0007759936659635369,-0.0029721696838692635,0.0017621860831822378,0.0019048223585158564,0.0017418848634683792,0.0015789473684209021
2023-11-08,0.002888177624635224,0.003000090002700073,0.0025168218188386104,0.0020335536349771477,0.0005506577758562781,0.000550657775856056,-0.0012151860172210371,-0.0005088484999902,-0.0029810298102981303,0.00030514761408140245,0.0001056222726953937,-0.0002975129133983012,-0.0007006480994919961
2023-11-09,-0.0010132841012363558,-0.0007346601645743522,-0.0013820434257676428,-0.0020294266869609334,8.255320781258568e-05,8.255320781280773e-05,0.0004489960928979464,0.00030241893886389097,0.0008154389779830851,-0.0004486095991476091,-0.001196926001836518,-0.0016501720280874266,-0.002103418054338335
2023-11-10,0.000640618034113194,0.0003150858372589216,-0.0028927875338362052,-0.006100660904931332,-0.0008254639334309699,-0.0008254639334308589,-0.0040792175723645685,-0.002777716116791085,-0.007332971211298278,0.00023338168882269805,-0.001973769989058294,-0.0027434281176627606,-0.0035130862462672274
2023-11-13,-0.0002134026351279239,0.0005249776490765523,0.0010297522516482527,0.001534526854219953,-0.0006609167096511825,-0.0006609167096514046,-0.0010144528828694432,-0.0008730384135822278,-0.001367989056087482,0.00043075797141867156,0.004290845099688356,0.004877662987002651,0.005464480874316946
2023-11-14,-0.000320172278299391,0.0003148213152921464,-0.001119402416919768,-0.0025536261491316825,0.0006889102181615314,0.0006889102181615314,0.0003444551090807657,0.00048223715271307195,0.0,0.0009867286432718725,0.0034637240531574243,0.0038356488428480384,0.004207573632538653
2023-11-15,0.0012810992856748804,0.0017834259928042329,0.003451876846888524,0.005120327700972815,0.0026160566008903707,0.0026160566008905928,0.004732685834691885,0.0038860341411713684,0.006849315068493178,-8.961417905639646e-05,0.00460819799650114,0.005533847601602471,0.0064594972067038015
2023-11-16,0.00015993252127066704,-0.002932178194752222,-0.011145151756571214,-0.019358125318390207,-0.0006866396593893098,-0.0006866396593893098,-0.0052412790133681275,-0.003419423271776601,-0.009795918367346945,-0.0006811287996278947,-0.005668420048518197,-0.007864565618361408,-0.010060711188204619
2023-11-17,0.00010660463129963382,0.0025732010042838205,0.0036242628398042154,0.00467532467532461,8.245337488399507e-05,8.245337488399507e-05,-0.0006457752361633817,-0.00035448379174443114,-0.0013740038472107585,0.0005919097559319297,0.0034730626846333212,0.0034011537358684674,0.0033292447871036135
2023-11-20,0.00026648316990907084,0.002199939973066556,0.0031682223133171483,0.004136504653567741,0.0019512356529558517,0.0019512356529560737,0.002489101590924969,0.002273955215737411,0.0030269675288938647,-0.0006453377520323489,0.004492362943665951,0.005040453214759988,0.005588543485854025
2023-11-21,0.00015984730532880853,5.226454430795613e-05,-0.0028059995507090374,-0.005664263645726031,0.00194743574689471,0.00194743574689471,0.00165958892968876,0.0017747276565711402,0.00137174211248281,0.0005560663593089377,-0.00010441101654234952,-0.0015284125245963454,-0.002952414032650341
2023-11-22,-0.0003236176935228485,-0.0005831913247777987,-0.008577457909929032,-0.016571724495080264,-0.0016120743169205642,-0.0013136891430945985,-0.005999310324971918,-0.004125061852220991,-0.010684931506849238,-0.0017122042150529149,-0.011083748309092534,-0.011899651545244694,-0.012715554781396854
2023-11-23,0.005531015842962894,0.005688143278641089,0.00600362930124787,0.006319115323854652,0.002770750193221705,0.004099485085283794,0.004680592722647425,0.004448149667701973,0.005261700360011057,0.005258861687093441,0.008345515786751578,0.008671699318922754,0.00899788285109393
2023-11-24,-0.008329467857801531,-0.009740839467116458,-0.010888211465635733,-0.012035583464155009,-0.0028459871794908054,-0.004717229016916957,-0.005802140679257384,-0.005368176014321213,-0.00688705234159781,-0.0040200648281975004,-0.007051600779868661,-0.007547482502191727,-0.008043364224514793
2023-11-27,-0.003961995587446254,-0.004601016872325392,-0.004948813520908479,-0.005296610169491567,-0.0027709805240664354,-0.0048781711403792505,-0.005767795695016231,-0.005411945873161439,-0.006657420249653212,-0.0017801982049768794,-0.0022732421564687355,-0.0023705361143704917,-0.002467830072272248
2023-11-28,0.005409747394232056,0.005950526630904562,0.006170151494366061,0.006389776357827559,0.0011114720771050468,0.0010305518229001276,0.0010737791228435656,0.0010564882028661904,0.0011170064227870036,0.004043489191801974,0.004556843120820053,0.004575647218653556,0.004594451316487058
2023-11-29,-0.00986450573854425,-0.010985607876596415,-0.011577460022954289,-0.012169312169312163,-0.004135636842345969,-0.005898704497024898,-0.006715042625081491,-0.0063885073738588535,-0.007531380753138084,-0.003411693514452474,-0.004711993133711734,-0.004906568246715148,-0.005101143359718563
2023-11-30,0.0038359380995736103,0.003898351603385475,0.0038238410400430745,0.003749330476700674,0.000836136515841801,0.0010915779304772055,0.001107902512175074,0.0011013726794959267,0.0011242270938729426,-0.0019410877914216584,-0.003162089186319328,-0.003260676842098853,-0.003359264497878378
2023-12-01,0.003237473254025902,0.0033512664209727205,0.0035432959639548622,0.003735325506937004,-0.0015594842212011129,-0.003131369768777592,-0.0035308729809637174,-0.003371071696089267,-0.003930376193149843,0.0039604481710335815,0.004483498810473163,0.004636640304651163,0.0047897817988291624
2023-12-04,-0.009945587847591808,-0.011080559457977146,-0.011654049000652533,-0.01222753854332792,-0.004797325747497139,-0.005833668371939549,-0.0062990213336586165,-0.006112880148970989,-0.006764374295377684,-0.001532141812474852,-0.0019759309033899886,-0.002047287485593241,-0.0021186440677964935
2023-12-05,-0.01635064809079878,-0.017638042545049415,-0.018237751089532295,-0.018837459634015175,-0.014545430697979977,-0.017349799750868145,-0.01803925855874844,-0.017763475035596322,-0.018728717366628733,-0.012505235023854144,-0.014937207867103841,-0.015164994591725989,-0.015392781316348136
2023-12-06,0.0061926721187350875,0.00600310081986799,0.006018555346851251,0.006034009873834512,0.0019338889538496051,0.0017512584299048672,0.001598590464229499,0.0016596576504996463,0.0014459224985541308,0.002125483718343313,0.0022610977909720553,0.002208716011388945,0.0021563342318058343
2023-12-07,-0.002483418524936387,-0.002549655420850949,-0.002637968386543288,-0.0027262813522356266,-0.0022140027527718376,-0.0025793068800573637,-0.0025891047827950597,-0.0025851856216999813,-0.0025989026855327557,0.0007129329812431973,0.0008415226015783261,0.0008690309798280449,0.0008965393580777636
2023-12-08,0.007306438441673002,0.007614131687005754,0.007634293836941919,0.007654455986878084,0.0019344390994975313,0.0020975146032269354,0.002062075193912216,0.0020762509576381038,0.002026635784597497,0.0019947901957595437,0.002182541159148288,0.002166154133855791,0.002149767108563294
2023-12-11,0.01165923578437611,0.012576332739754115,0.0130705863373215,0.013564839934888884,0.0058772909385504946,0.006394064473101091,0.006664238246374299,0.006556168737065016,0.006934412019647507,0.008709832817336283,0.010692582296825126,0.01088794291816586,0.011083303539506595
2023-12-12,-0.004886117740194984,-0.005650360942125232,-0.006037171905752148,-0.0064239828693790635,0.0025686399518607406,0.0026211502034452216,0.0024583512853667555,0.002523470852598142,0.0022955523672882894,0.0017093036454662869,0.0019604676467732673,0.0018642507965125343,0.0017680339462518013
2023-12-13,-0.016544932875472873,-0.017529880606234838,-0.017924423061738137,-0.018318965517241437,-0.014218019419477756,-0.01594153293610201,-0.016273085391612374,-0.01614046440940823,-0.01660463784712274,-0.007581987207358143,-0.010082822987369844,-0.010247906375435711,-0.010412989763501579
2023-12-14,-0.004992713216463551,-0.005347341622313095,-0.005417907913242148,-0.005488474204171201,-0.004341206430120592,-0.00444699906252044,-0.004552466052366477,-0.004510279256428063,-0.004657933042212514,-0.002889340620652159,-0.003294268414568702,-0.003341444890359091,-0.00338862136614948
2023-12-15,-0.005072306409630967,-0.005321231353781264,-0.005419997575345392,-0.0055187637969095205,-0.0018645312754109744,-0.0019723811527960766,-0.002009881714157613,-0.0019948814896129986,-0.0020473822755191495,-0.006506521441108082,-0.007807315594064335,-0.007840665671047964,-0.007874015748031593
2023-12-18,-0.015458954570655048,-0.015828488891944326,-0.01596085931833624,-0.016093229744728155,-0.0036210737699373663,-0.004039747042083985,-0.004071456170514409,-0.00405877251914224,-0.004103165298944833,-0.010092107389577887,-0.010875800091558419,-0.010939343047222216,-0.011002886002886014
2023-12-19,0.004398699332447187,0.004539121299526938,0.004525623819532254,0.00451212633953757,0.0006922349710269948,0.0006711586635128608,0.000629870091026552,0.0006463855200210755,0.0005885815185402432,-0.0015184037173560094,-0.0016019764311401286,-0.0016217068002863932,-0.001641437169432658
2023-12-20,-0.014302460280945395,-0.01450418274132248,-0.014551361443653932,-0.014598540145985384,-0.008646951415676618,-0.008952500569008648,-0.00903507381391605,-0.00900204451595309,-0.009117647058823453,-0.010934648988851325,-0.011250061629186847,-0.011288165633738523,-0.011326269638290198
2023-12-21,0.017828164557558424,0.018114031052034463,0.018173824642826353,0.018233618233618243,0.008954969977081895,0.00912164582738395,0.00916159465604871,0.009145615124582807,0.00920154348471347,0.002562541783731165,0.002563291918896038,0.002575067984577406,0.002586844050258774
2023-12-22,-0.0035915859529094263,-0.0038363462504872325,-0.003876762940576539,-0.003917179630665846,0.001873074236545591,0.0017786800124042212,0.001771692947378667,0.0017744877733888887,0.0017647058823531125,-0.0027568198863039406,-0.002943008060310559,-0.002945886632440553,-0.002948765204570547
2023-12-25,0.001663630125779525,0.0017860268902534226,0.0017357100743401466,0.0016853932584268705,0.0027036893005392137,0.0027069432658164416,0.002674669518991535,0.0026875790177214977,0.002642395772166628,-0.0012815289181900003,-0.0012729184352240352,-0.001283409310033512,-0.0012939001848429887
2023-12-26,-0.012124329518349408,-0.012257043461275319,-0.012297899184367356,-0.012338754907459393,-0.005708334212411903,-0.005776639415346008,-0.0058165773943494314,-0.005800602202748062,-0.005856515373352855,-0.008578930343219104,-0.008663183266557128,-0.008681027132075525,-0.008698870997593922
2023-12-27,0.0007945772599555756,0.0009919102678861424,0.0010638143048686821,0.0011357183418512218,0.002738377769728517,0.0027737868498005636,0.0028596474749739142,0.002825303224904574,0.002945508100147265,0.0027625932917929585,0.002962781029074879,0.0029750424936263453,0.0029873039581778116
2023-12-28,0.019179189693988574,0.026096909113287436,0.03290097866328012,0.03970504821327281,0.01603850934216733,0.01603850934216733,0.02035405643319821,0.018627837596785858,0.02466960352422909,0.012921598573038429,0.01803864256999388,0.018606067375838364,0.01917349218168285
2023-12-29,0.0022826896185725865,0.0038149772523690118,0.004362480442878458,0.004909983633387904,0.0027754437067162296,0.0027754437067160076,0.002820797233123007,0.0028026558225602073,0.002866150759530006,0.004760808436740538,0.007149778216988256,0.007593153948676767,0.008036529680365279
2024-01-02,-0.004666078740745427,-0.009528735982602843,-0.014536354961985465,-0.019543973941368087,-0.0064869420451407755,-0.0064869420451407755,-0.009816777681615874,-0.008484843427025834,-0.013146613318090972,0.0006768929333751394,-0.002360288573238556,-0.0031732589813103784,-0.003986229389382201
2024-01-03,-0.005022806891826659,-0.0072292070419038845,-0.008874847153288623,-0.010520487264673362,-0.0018572223197260707,-0.0018572223197261817,-0.0023766273776447133,-0.0021688653544773007,-0.002896032435563245,-0.0007861272310357714,-0.0010373441906748049,-0.0011553830285737088,-0.0012734218664726127
2024-01-04,-0.012171681511630839,-0.01512384030602587,-0.016795272139582595,-0.01846670397313932,-0.006250715198111267,-0.006250715198111156,-0.007482023297574358,-0.006989500057789077,-0.00871333139703756,-0.004683881455717742,-0.007633308120340687,-0.007823940034669463,-0.00801457194899824
2024-01-05,-0.012151311308192247,-0.013592977401504447,-0.014208119259475127,-0.014823261117445807,-0.0037447634748878356,-0.0037447634748879466,-0.004362859323145674,-0.0041156209838425824,-0.004980955171403401,-0.00919125672512755,-0.01246511717733334,-0.01265929380717562,-0.0128534704370179
2024-01-08,-0.014255111779619467,-0.01556769457751539,-0.01617505099246136,-0.01678240740740733,-0.012010666646619428,-0.012010666646619317,-0.012925239094805474,-0.012559410115531012,-0.013839811542991631,-0.019721880665924285,-0.023088501218123003,-0.023263000609061557,-0.02343750000000011
2024-01-09,0.0048398567215812704,0.004802733997326891,0.004461402313554519,0.0041200706297821466,0.0033586905553384394,0.0033586905553384394,0.0028737316616644915,0.0030677152191340706,0.0023887727679905435,0.0026118296008301733,0.002302524684063556,0.00229411948488889,0.0022857142857142243
2024-01-10,-0.003946085332470428,-0.004371748166204559,-0.004530539968213676,-0.004689331770222793,-0.004384267541750586,-0.004384267541750586,-0.004575213901944708,-0.004498835357867059,-0.00476616026213883,-0.0022463627564380806,-0.002316220658444168,-0.002393382089009244,-0.0024705435195743197
2024-01-11,0.017711212619145877,0.019261608858958335,0.01964258299249444,0.020023557126030544,0.005266436458926549,0.005266436458926549,0.005476678271366886,0.005392581546390751,0.005686920083807223,0.010973308845196428,0.01191246182612593,0.011957373987934394,0.012002286149742858
