date,comparison_name,rolling_window_days,rolling_correlation
2024-09-04,ETF_BuyHold_pair,63,0.8780609205378171
2024-09-05,ETF_BuyHold_pair,63,0.877713921603119
2024-09-06,ETF_BuyHold_pair,63,0.8813668922817838
2024-09-09,ETF_BuyHold_pair,63,0.8860914072442393
2024-09-10,ETF_BuyHold_pair,63,0.8860469506081635
2024-09-11,ETF_BuyHold_pair,63,0.8811421726806022
2024-09-12,ETF_BuyHold_pair,63,0.8832277830987383
2024-09-13,ETF_BuyHold_pair,63,0.8842568911881786
2024-09-18,ETF_BuyHold_pair,63,0.8870457992084111
2024-09-19,ETF_BuyHold_pair,63,0.8901497465155754
2024-09-20,ETF_BuyHold_pair,63,0.8904491153494793
2024-09-23,ETF_BuyHold_pair,63,0.8940483569962344
2024-09-24,ETF_BuyHold_pair,63,0.9327252434472093
2024-09-25,ETF_BuyHold_pair,63,0.9363656465381747
2024-09-26,ETF_BuyHold_pair,63,0.9552326585544691
2024-09-27,ETF_BuyHold_pair,63,0.9435475073604866
2024-09-30,ETF_BuyHold_pair,63,0.9561756900971071
2024-10-08,ETF_BuyHold_pair,63,0.9548935818484798
2024-10-09,ETF_BuyHold_pair,63,0.9675218194969473
2024-10-10,ETF_BuyHold_pair,63,0.9597354448070661
2024-10-11,ETF_BuyHold_pair,63,0.9609938950314493
2024-10-14,ETF_BuyHold_pair,63,0.9610126086692341
2024-10-15,ETF_BuyHold_pair,63,0.9620108012924128
2024-10-16,ETF_BuyHold_pair,63,0.9617437244584308
2024-10-17,ETF_BuyHold_pair,63,0.9610999157431095
2024-10-18,ETF_BuyHold_pair,63,0.962702673076628
2024-10-21,ETF_BuyHold_pair,63,0.9627539543523724
2024-10-22,ETF_BuyHold_pair,63,0.9628449126026841
2024-10-23,ETF_BuyHold_pair,63,0.9628789407581383
2024-10-24,ETF_BuyHold_pair,63,0.9630569558741569
2024-10-25,ETF_BuyHold_pair,63,0.962621645578302
2024-10-28,ETF_BuyHold_pair,63,0.9626080099158274
2024-10-29,ETF_BuyHold_pair,63,0.9625503374006203
2024-10-30,ETF_BuyHold_pair,63,0.962474953261969
2024-10-31,ETF_BuyHold_pair,63,0.9628115721389723
2024-11-01,ETF_BuyHold_pair,63,0.9628528991070278
2024-11-04,ETF_BuyHold_pair,63,0.9627198835234106
2024-11-05,ETF_BuyHold_pair,63,0.9630962610104987
2024-11-06,ETF_BuyHold_pair,63,0.9627699593799302
2024-11-07,ETF_BuyHold_pair,63,0.9621822220061998
2024-11-08,ETF_BuyHold_pair,63,0.9622336796532058
2024-11-11,ETF_BuyHold_pair,63,0.9601184770165353
2024-11-12,ETF_BuyHold_pair,63,0.9607148824663491
2024-11-13,ETF_BuyHold_pair,63,0.9607180508892363
2024-11-14,ETF_BuyHold_pair,63,0.9603593468499306
2024-11-15,ETF_BuyHold_pair,63,0.9607533229111472
2024-11-18,ETF_BuyHold_pair,63,0.9595472185160037
2024-11-19,ETF_BuyHold_pair,63,0.9582188070948985
2024-11-20,ETF_BuyHold_pair,63,0.9581147751457364
2024-11-21,ETF_BuyHold_pair,63,0.9582312544832619
2024-11-22,ETF_BuyHold_pair,63,0.9598148650120815
2024-11-25,ETF_BuyHold_pair,63,0.9598518467093485
2024-11-26,ETF_BuyHold_pair,63,0.9592069262141798
2024-11-27,ETF_BuyHold_pair,63,0.9592750804845467
2024-11-28,ETF_BuyHold_pair,63,0.9596421836393078
2024-11-29,ETF_BuyHold_pair,63,0.959690228252503
2024-12-02,ETF_BuyHold_pair,63,0.9509180316477518
2024-12-03,ETF_BuyHold_pair,63,0.9510539866901946
2024-12-04,ETF_BuyHold_pair,63,0.9506644138773017
2024-12-05,ETF_BuyHold_pair,63,0.9509611418517592
2024-12-06,ETF_BuyHold_pair,63,0.9510175929037716
2024-12-09,ETF_BuyHold_pair,63,0.9503006918832831
2024-12-10,ETF_BuyHold_pair,63,0.9510862849264785
2024-12-11,ETF_BuyHold_pair,63,0.9508309852547487
2024-12-12,ETF_BuyHold_pair,63,0.9507612538925301
2024-12-13,ETF_BuyHold_pair,63,0.95175511120529
2024-12-16,ETF_BuyHold_pair,63,0.9511669382860372
2024-12-17,ETF_BuyHold_pair,63,0.9509703925035521
2024-12-18,ETF_BuyHold_pair,63,0.9508950369804722
2024-12-19,ETF_BuyHold_pair,63,0.9504774454993266
2024-12-20,ETF_BuyHold_pair,63,0.9505625846485267
2024-12-23,ETF_BuyHold_pair,63,0.949585722696956
2024-12-24,ETF_BuyHold_pair,63,0.9496602833039295
2024-12-25,ETF_BuyHold_pair,63,0.9494161706589608
2024-12-26,ETF_BuyHold_pair,63,0.9493565453806068
2024-12-27,ETF_BuyHold_pair,63,0.9498482513332138
2024-12-30,ETF_BuyHold_pair,63,0.9494651519774642
2024-12-31,ETF_BuyHold_pair,63,0.9510404850541697
2025-01-02,ETF_BuyHold_pair,63,0.9503904674610877
2025-01-03,ETF_BuyHold_pair,63,0.9375848633569557
2025-01-06,ETF_BuyHold_pair,63,0.9396765945752382
2025-01-07,ETF_BuyHold_pair,63,0.9101443266899736
2025-01-08,ETF_BuyHold_pair,63,0.9188310230076635
2025-01-09,ETF_BuyHold_pair,63,0.9155393027755659
2025-01-10,ETF_BuyHold_pair,63,0.9144758028700807
2025-01-13,ETF_BuyHold_pair,63,0.908465111495454
2025-01-14,ETF_BuyHold_pair,63,0.9122066923307457
2025-01-15,ETF_BuyHold_pair,63,0.9109715486521874
2025-01-16,ETF_BuyHold_pair,63,0.8982378944124089
2025-01-17,ETF_BuyHold_pair,63,0.8979268096704616
2025-01-20,ETF_BuyHold_pair,63,0.8976140508420111
2025-01-21,ETF_BuyHold_pair,63,0.8974568151443597
2025-01-22,ETF_BuyHold_pair,63,0.8970072879763963
2025-01-23,ETF_BuyHold_pair,63,0.8976694668550556
2025-01-24,ETF_BuyHold_pair,63,0.8982126240834871
2025-01-27,ETF_BuyHold_pair,63,0.8942716149486353
2025-02-05,ETF_BuyHold_pair,63,0.8926028122006234
2025-02-06,ETF_BuyHold_pair,63,0.8931828417884851
2025-02-07,ETF_BuyHold_pair,63,0.8974503965891626
2025-02-10,ETF_BuyHold_pair,63,0.8961825307093423
2025-02-11,ETF_BuyHold_pair,63,0.8894796589037417
2025-02-12,ETF_BuyHold_pair,63,0.890585829000281
2025-02-13,ETF_BuyHold_pair,63,0.8675922267175933
2025-02-14,ETF_BuyHold_pair,63,0.8656706214929355
2025-02-17,ETF_BuyHold_pair,63,0.8757413428345284
2025-02-18,ETF_BuyHold_pair,63,0.8737920573861364
2025-02-19,ETF_BuyHold_pair,63,0.873165049423868
2025-02-20,ETF_BuyHold_pair,63,0.8747719733134356
2025-02-21,ETF_BuyHold_pair,63,0.8751083550005793
2025-02-24,ETF_BuyHold_pair,63,0.8821675359030966
2025-02-25,ETF_BuyHold_pair,63,0.8910955755066843
2025-02-26,ETF_BuyHold_pair,63,0.8923294507707971
2025-02-27,ETF_BuyHold_pair,63,0.8923510493940976
2025-02-28,ETF_BuyHold_pair,63,0.8768919262023956
2025-03-03,ETF_BuyHold_pair,63,0.8758116319346724
2025-03-04,ETF_BuyHold_pair,63,0.8791261726842774
2025-03-05,ETF_BuyHold_pair,63,0.8748657736755687
2025-03-06,ETF_BuyHold_pair,63,0.8791179233794704
2025-03-07,ETF_BuyHold_pair,63,0.8790219995383249
2025-03-10,ETF_BuyHold_pair,63,0.9358652932532294
2025-03-11,ETF_BuyHold_pair,63,0.9374934968403814
2025-03-12,ETF_BuyHold_pair,63,0.9387754868471643
2025-03-13,ETF_BuyHold_pair,63,0.939384823041914
2025-03-14,ETF_BuyHold_pair,63,0.9441177776381741
2025-03-17,ETF_BuyHold_pair,63,0.9443582135869483
2025-03-18,ETF_BuyHold_pair,63,0.9436115796668049
2025-03-19,ETF_BuyHold_pair,63,0.94512803643152
2025-03-20,ETF_BuyHold_pair,63,0.9440051395364143
2025-03-21,ETF_BuyHold_pair,63,0.9407070942473539
2025-03-24,ETF_BuyHold_pair,63,0.9419864604234763
2025-03-25,ETF_BuyHold_pair,63,0.9423135680156023
2025-03-26,ETF_BuyHold_pair,63,0.9425623735817082
2025-03-27,ETF_BuyHold_pair,63,0.9454019614255991
2025-03-28,ETF_BuyHold_pair,63,0.9455489541483411
2025-03-31,ETF_BuyHold_pair,63,0.9511393453680472
2025-04-01,ETF_BuyHold_pair,63,0.9497591231580809
2025-04-02,ETF_BuyHold_pair,63,0.9506173606195901
2025-04-03,ETF_BuyHold_pair,63,0.9475112387037716
2025-04-07,ETF_BuyHold_pair,63,0.9673318407148488
2025-04-08,ETF_BuyHold_pair,63,0.9577220929113043
2025-04-09,ETF_BuyHold_pair,63,0.9572345676539428
2025-04-10,ETF_BuyHold_pair,63,0.9515068901397292
2025-04-11,ETF_BuyHold_pair,63,0.950893359175911
2025-04-14,ETF_BuyHold_pair,63,0.9508097925048795
2025-04-15,ETF_BuyHold_pair,63,0.950564154394859
2025-04-16,ETF_BuyHold_pair,63,0.9487300814861458
2025-04-17,ETF_BuyHold_pair,63,0.9494509266818056
2025-04-18,ETF_BuyHold_pair,63,0.9485470141450505
2025-04-21,ETF_BuyHold_pair,63,0.9472786181447651
2025-04-22,ETF_BuyHold_pair,63,0.9475013418188023
2025-04-23,ETF_BuyHold_pair,63,0.9466111894726889
2025-04-24,ETF_BuyHold_pair,63,0.9475758457010753
2025-04-25,ETF_BuyHold_pair,63,0.9481134370254171
2025-04-28,ETF_BuyHold_pair,63,0.9484800317695985
2025-04-29,ETF_BuyHold_pair,63,0.9490682536006952
2025-04-30,ETF_BuyHold_pair,63,0.9481656792996049
2025-05-06,ETF_BuyHold_pair,63,0.9477472157635106
2025-05-07,ETF_BuyHold_pair,63,0.9477225165217754
2025-05-08,ETF_BuyHold_pair,63,0.9507316696846424
2025-05-09,ETF_BuyHold_pair,63,0.9518616230550072
2025-05-12,ETF_BuyHold_pair,63,0.9517293309263902
2025-05-13,ETF_BuyHold_pair,63,0.9510858618565383
2025-05-14,ETF_BuyHold_pair,63,0.9511897865808143
2025-05-15,ETF_BuyHold_pair,63,0.951081638238716
2025-05-16,ETF_BuyHold_pair,63,0.9495332260425831
2025-05-19,ETF_BuyHold_pair,63,0.9499742600578445
2025-05-20,ETF_BuyHold_pair,63,0.9497945958353592
2025-05-21,ETF_BuyHold_pair,63,0.9499147874088305
2025-05-22,ETF_BuyHold_pair,63,0.9501045929125804
2025-05-23,ETF_BuyHold_pair,63,0.9506054500535771
2025-05-26,ETF_BuyHold_pair,63,0.9511839625162617
2025-05-27,ETF_BuyHold_pair,63,0.9501134864625054
2025-05-28,ETF_BuyHold_pair,63,0.950352341940667
2025-05-29,ETF_BuyHold_pair,63,0.9488598175975513
2025-05-30,ETF_BuyHold_pair,63,0.9483485906683682
2025-06-03,ETF_BuyHold_pair,63,0.9484080442787644
2025-06-04,ETF_BuyHold_pair,63,0.9474854180555246
2025-06-05,ETF_BuyHold_pair,63,0.9479574105111526
2025-06-06,ETF_BuyHold_pair,63,0.9483732974054716
2025-06-09,ETF_BuyHold_pair,63,0.948228732778707
2025-06-10,ETF_BuyHold_pair,63,0.9473147173655995
2025-06-11,ETF_BuyHold_pair,63,0.9479793015059934
2025-06-12,ETF_BuyHold_pair,63,0.9477377930939871
2025-06-13,ETF_BuyHold_pair,63,0.948009796503213
2025-06-16,ETF_BuyHold_pair,63,0.9481141966633401
2025-06-17,ETF_BuyHold_pair,63,0.9482641811295853
2025-06-18,ETF_BuyHold_pair,63,0.9171767847504974
2025-06-19,ETF_BuyHold_pair,63,0.9177179069031697
2025-06-20,ETF_BuyHold_pair,63,0.9164905285377472
2025-06-23,ETF_BuyHold_pair,63,0.916704358630859
2025-06-24,ETF_BuyHold_pair,63,0.9189585629707122
2025-06-25,ETF_BuyHold_pair,63,0.9191542648491539
2025-06-26,ETF_BuyHold_pair,63,0.9194009805741082
2025-06-27,ETF_BuyHold_pair,63,0.9166693807264221
2025-06-30,ETF_BuyHold_pair,63,0.9172995970302066
2025-07-01,ETF_BuyHold_pair,63,0.9172607573576476
2025-07-02,ETF_BuyHold_pair,63,0.9169735501927133
2025-07-03,ETF_BuyHold_pair,63,0.9151656405134001
2025-07-04,ETF_BuyHold_pair,63,0.9154116700910624
2025-07-07,ETF_BuyHold_pair,63,0.9158284865617792
2025-07-08,ETF_BuyHold_pair,63,0.918715405891605
2025-07-09,ETF_BuyHold_pair,63,0.7881625206852867
2025-07-10,ETF_BuyHold_pair,63,0.8119271900567264
2025-07-11,ETF_BuyHold_pair,63,0.8072677192623785
2025-07-14,ETF_BuyHold_pair,63,0.8027806504872093
2025-07-15,ETF_BuyHold_pair,63,0.7971895201275819
2025-07-16,ETF_BuyHold_pair,63,0.7981006702345029
2025-07-17,ETF_BuyHold_pair,63,0.79617496491707
2025-07-18,ETF_BuyHold_pair,63,0.8100761435124391
2025-07-21,ETF_BuyHold_pair,63,0.8082122655236672
2025-07-22,ETF_BuyHold_pair,63,0.8151232005515188
2025-07-23,ETF_BuyHold_pair,63,0.8161451739992908
2025-07-24,ETF_BuyHold_pair,63,0.8173700040572808
2025-07-25,ETF_BuyHold_pair,63,0.8244860608779041
2025-07-28,ETF_BuyHold_pair,63,0.8254239964998993
2025-07-29,ETF_BuyHold_pair,63,0.8244105405921558
2025-07-30,ETF_BuyHold_pair,63,0.8214251294184411
2025-07-31,ETF_BuyHold_pair,63,0.8446994177059028
2025-08-01,ETF_BuyHold_pair,63,0.8489370656401317
2025-08-04,ETF_BuyHold_pair,63,0.8495916919505798
2025-08-05,ETF_BuyHold_pair,63,0.8519151332124266
2025-08-06,ETF_BuyHold_pair,63,0.8513639197725259
2025-08-07,ETF_BuyHold_pair,63,0.8516625087243849
2025-08-08,ETF_BuyHold_pair,63,0.8499668371378736
2025-08-11,ETF_BuyHold_pair,63,0.8477279284886402
2025-08-12,ETF_BuyHold_pair,63,0.8445861344228196
2025-08-13,ETF_BuyHold_pair,63,0.8385248795920938
2025-08-14,ETF_BuyHold_pair,63,0.8281131163550703
2025-08-15,ETF_BuyHold_pair,63,0.8263358931262286
2025-08-18,ETF_BuyHold_pair,63,0.8217124824332773
2025-08-19,ETF_BuyHold_pair,63,0.8154726054309814
2025-08-20,ETF_BuyHold_pair,63,0.8276774081564261
2025-08-21,ETF_BuyHold_pair,63,0.8215189615630438
2025-08-22,ETF_BuyHold_pair,63,0.8475733296484924
2025-08-25,ETF_BuyHold_pair,63,0.8594453244234811
2025-08-26,ETF_BuyHold_pair,63,0.8612634286037346
2025-08-27,ETF_BuyHold_pair,63,0.8738076794207942
2025-08-28,ETF_BuyHold_pair,63,0.8799381089319898
2025-08-29,ETF_BuyHold_pair,63,0.879544888469853
2025-09-01,ETF_BuyHold_pair,63,0.8788321500182114
2025-09-02,ETF_BuyHold_pair,63,0.8652207833179292
2025-09-03,ETF_BuyHold_pair,63,0.8681469128760334
2025-09-04,ETF_BuyHold_pair,63,0.8816956024909051
2025-09-05,ETF_BuyHold_pair,63,0.8804108331497922
2025-09-08,ETF_BuyHold_pair,63,0.8793749453269541
2025-09-09,ETF_BuyHold_pair,63,0.8794722540933884
2025-09-10,ETF_BuyHold_pair,63,0.8772672939033578
2025-09-11,ETF_BuyHold_pair,63,0.8811969177416035
2025-09-12,ETF_BuyHold_pair,63,0.8829185110348183
2025-09-15,ETF_BuyHold_pair,63,0.9156029376584629
2025-09-16,ETF_BuyHold_pair,63,0.9141621685642208
2025-09-17,ETF_BuyHold_pair,63,0.9159170190701443
2025-09-18,ETF_BuyHold_pair,63,0.9205918580387216
2025-09-19,ETF_BuyHold_pair,63,0.9188493644848515
2025-09-22,ETF_BuyHold_pair,63,0.915434795020927
2025-09-23,ETF_BuyHold_pair,63,0.9156081855806638
2025-09-24,ETF_BuyHold_pair,63,0.916828075137938
2025-09-25,ETF_BuyHold_pair,63,0.9170455982218435
2025-09-26,ETF_BuyHold_pair,63,0.9141077621078351
2025-09-29,ETF_BuyHold_pair,63,0.9156021145150505
2025-09-30,ETF_BuyHold_pair,63,0.9149239427458551
2025-10-09,ETF_BuyHold_pair,63,0.9174731402553494
2025-10-10,ETF_BuyHold_pair,63,0.9229676570977914
2025-10-13,ETF_BuyHold_pair,63,0.92276401200485
2025-10-14,ETF_BuyHold_pair,63,0.9147231633071353
2025-10-15,ETF_BuyHold_pair,63,0.916584572707368
2025-10-16,ETF_BuyHold_pair,63,0.9150027310306496
2025-10-17,ETF_BuyHold_pair,63,0.9202303369836315
2025-10-20,ETF_BuyHold_pair,63,0.9215158008977589
2025-10-21,ETF_BuyHold_pair,63,0.922677746804999
2025-10-22,ETF_BuyHold_pair,63,0.9218592551564171
2025-10-23,ETF_BuyHold_pair,63,0.9213256730819253
2025-10-24,ETF_BuyHold_pair,63,0.9225016895026626
2025-10-27,ETF_BuyHold_pair,63,0.9221141276062818
2025-10-28,ETF_BuyHold_pair,63,0.9235471345210149
2025-10-29,ETF_BuyHold_pair,63,0.9207919254089295
2025-10-30,ETF_BuyHold_pair,63,0.9208089340284336
2025-10-31,ETF_BuyHold_pair,63,0.923708627757624
2025-11-03,ETF_BuyHold_pair,63,0.9240550178388797
2025-11-04,ETF_BuyHold_pair,63,0.9239093530310956
2025-11-05,ETF_BuyHold_pair,63,0.9189411034951573
2025-11-06,ETF_BuyHold_pair,63,0.9208203356850386
2025-11-07,ETF_BuyHold_pair,63,0.9210387687932889
2025-11-10,ETF_BuyHold_pair,63,0.9200713903109848
2025-11-11,ETF_BuyHold_pair,63,0.9211721610800205
2025-11-12,ETF_BuyHold_pair,63,0.9186094440639354
2025-11-13,ETF_BuyHold_pair,63,0.91913666985679
2025-11-14,ETF_BuyHold_pair,63,0.9228856710811868
2025-11-17,ETF_BuyHold_pair,63,0.9235257383194092
2025-11-18,ETF_BuyHold_pair,63,0.9247633713465244
2025-11-19,ETF_BuyHold_pair,63,0.9280188089631345
2025-11-20,ETF_BuyHold_pair,63,0.929180906404579
2025-11-21,ETF_BuyHold_pair,63,0.9349945290409725
2025-11-24,ETF_BuyHold_pair,63,0.939042503363106
2025-11-25,ETF_BuyHold_pair,63,0.9378572809605036
2025-11-26,ETF_BuyHold_pair,63,0.9370700790543203
2025-11-27,ETF_BuyHold_pair,63,0.9366671581713013
2025-11-28,ETF_BuyHold_pair,63,0.9344404848281272
2025-12-01,ETF_BuyHold_pair,63,0.9360097677133691
2025-12-02,ETF_BuyHold_pair,63,0.936153121911069
2025-12-03,ETF_BuyHold_pair,63,0.9330653336917308
2025-12-04,ETF_BuyHold_pair,63,0.9325893662974707
2025-12-05,ETF_BuyHold_pair,63,0.9331426243404352
2025-12-08,ETF_BuyHold_pair,63,0.9443890210766673
2025-12-09,ETF_BuyHold_pair,63,0.9473480807012536
2025-12-10,ETF_BuyHold_pair,63,0.9430328904671083
2025-12-11,ETF_BuyHold_pair,63,0.9416343625875992
2025-12-12,ETF_BuyHold_pair,63,0.9423405233797848
2025-12-15,ETF_BuyHold_pair,63,0.9403207519653248
2025-12-16,ETF_BuyHold_pair,63,0.9420081302088741
2025-12-17,ETF_BuyHold_pair,63,0.8258769466415842
2025-12-18,ETF_BuyHold_pair,63,0.8163921963874998
2025-12-19,ETF_BuyHold_pair,63,0.8184085301332586
2025-12-22,ETF_BuyHold_pair,63,0.8203051787453147
2025-12-23,ETF_BuyHold_pair,63,0.8212484924647043
2025-12-24,ETF_BuyHold_pair,63,0.8142942414894079
2025-12-25,ETF_BuyHold_pair,63,0.815133180176994
2025-12-26,ETF_BuyHold_pair,63,0.8151490748152854
2025-12-29,ETF_BuyHold_pair,63,0.8160373703567105
2025-12-30,ETF_BuyHold_pair,63,0.8134599453178101
2025-12-31,ETF_BuyHold_pair,63,0.8115635886406667
2026-01-05,ETF_BuyHold_pair,63,0.8230096709699896
2026-01-06,ETF_BuyHold_pair,63,0.8237679823581509
2026-01-07,ETF_BuyHold_pair,63,0.8249948215179108
2026-01-08,ETF_BuyHold_pair,63,0.8210989740336959
2026-01-09,ETF_BuyHold_pair,63,0.8076936141781582
2026-01-12,ETF_BuyHold_pair,63,0.8067181012619996
2026-01-13,ETF_BuyHold_pair,63,0.8141119937759086
2026-01-14,ETF_BuyHold_pair,63,0.8091892745253111
2026-01-15,ETF_BuyHold_pair,63,0.8089599294322524
2026-01-16,ETF_BuyHold_pair,63,0.7923010882628746
2026-01-19,ETF_BuyHold_pair,63,0.7541928526676873
2026-01-20,ETF_BuyHold_pair,63,0.7443040271490248
2026-01-21,ETF_BuyHold_pair,63,0.7455214253807653
2026-01-22,ETF_BuyHold_pair,63,0.7436635880896588
2026-01-23,ETF_BuyHold_pair,63,0.7378629660520095
2026-01-26,ETF_BuyHold_pair,63,0.7277867646492246
2026-01-27,ETF_BuyHold_pair,63,0.7260787659833435
2026-01-28,ETF_BuyHold_pair,63,0.7264288585893082
2026-01-29,ETF_BuyHold_pair,63,0.7237102866625258
2026-01-30,ETF_BuyHold_pair,63,0.7243623216221885
2026-02-02,ETF_BuyHold_pair,63,0.7559239539918782
2026-02-03,ETF_BuyHold_pair,63,0.7639682346931369
2026-02-04,ETF_BuyHold_pair,63,0.7694183058739511
2026-02-05,ETF_BuyHold_pair,63,0.7598015957433881
2026-02-06,ETF_BuyHold_pair,63,0.7617797659396252
2026-02-09,ETF_BuyHold_pair,63,0.7747595819291666
2026-02-10,ETF_BuyHold_pair,63,0.7721008544531469
2026-02-11,ETF_BuyHold_pair,63,0.7739198800844921
2026-02-12,ETF_BuyHold_pair,63,0.7688620380610236
2026-02-13,ETF_BuyHold_pair,63,0.7677939433463661
2026-02-24,ETF_BuyHold_pair,63,0.7618482752525264
2026-02-25,ETF_BuyHold_pair,63,0.7632556926760043
2026-02-26,ETF_BuyHold_pair,63,0.7633573572787079
2026-02-27,ETF_BuyHold_pair,63,0.7604366772559263
2026-03-02,ETF_BuyHold_pair,63,0.7378993849568687
2026-03-03,ETF_BuyHold_pair,63,0.7445290963085058
2026-03-04,ETF_BuyHold_pair,63,0.7549715225188035
2026-03-05,ETF_BuyHold_pair,63,0.7575940241688774
2026-03-06,ETF_BuyHold_pair,63,0.7574833998738918
2026-03-09,ETF_BuyHold_pair,63,0.7614840894946308
2026-03-10,ETF_BuyHold_pair,63,0.7596314202590054
2026-03-11,ETF_BuyHold_pair,63,0.75700372745002
2026-03-12,ETF_BuyHold_pair,63,0.7567786848529158
2026-03-13,ETF_BuyHold_pair,63,0.7571735301968398
2026-03-16,ETF_BuyHold_pair,63,0.7520981700601939
2026-03-17,ETF_BuyHold_pair,63,0.7367533767303595
2026-03-18,ETF_BuyHold_pair,63,0.7334834161123714
2026-03-19,ETF_BuyHold_pair,63,0.7438444407507283
2026-03-20,ETF_BuyHold_pair,63,0.7424270670260242
2026-03-23,ETF_BuyHold_pair,63,0.7838050443995049
2026-03-24,ETF_BuyHold_pair,63,0.7919298277622954
2026-03-25,ETF_BuyHold_pair,63,0.7946382067961164
2026-03-26,ETF_BuyHold_pair,63,0.8772896737018869
2026-03-27,ETF_BuyHold_pair,63,0.8841425558925763
2026-03-30,ETF_BuyHold_pair,63,0.8836378325915141
2026-03-31,ETF_BuyHold_pair,63,0.8795714222475348
2026-04-01,ETF_BuyHold_pair,63,0.8852477242624747
2026-04-02,ETF_BuyHold_pair,63,0.8871714109184671
2026-04-03,ETF_BuyHold_pair,63,0.8879366418515889
2026-04-07,ETF_BuyHold_pair,63,0.8873122869796177
2026-04-08,ETF_BuyHold_pair,63,0.9012653272548035
2026-04-09,ETF_BuyHold_pair,63,0.9020536057557078
2026-04-10,ETF_BuyHold_pair,63,0.898207381382994
2026-04-13,ETF_BuyHold_pair,63,0.8932542146931431
2026-04-14,ETF_BuyHold_pair,63,0.8924100363769286
2026-04-15,ETF_BuyHold_pair,63,0.8874306585460996
2026-04-16,ETF_BuyHold_pair,63,0.8832696681793027
2026-04-17,ETF_BuyHold_pair,63,0.8771314708067617
2026-04-20,ETF_BuyHold_pair,63,0.8765016604213987
2026-04-21,ETF_BuyHold_pair,63,0.876786432715387
2026-04-22,ETF_BuyHold_pair,63,0.8736252101441753
2026-04-23,ETF_BuyHold_pair,63,0.8743073754610368
2026-04-24,ETF_BuyHold_pair,63,0.8667338414610675
2026-04-27,ETF_BuyHold_pair,63,0.8997065389215728
2026-04-28,ETF_BuyHold_pair,63,0.8963691347818216
2026-04-29,ETF_BuyHold_pair,63,0.8968720926806917
2026-04-30,ETF_BuyHold_pair,63,0.8936800095113906
2026-05-06,ETF_BuyHold_pair,63,0.89623983301572
2026-05-07,ETF_BuyHold_pair,63,0.8988608088667515
2026-05-08,ETF_BuyHold_pair,63,0.8990549381570098
2026-05-11,ETF_BuyHold_pair,63,0.9021481711337054
2026-05-12,ETF_BuyHold_pair,63,0.9091486556537386
2026-05-13,ETF_BuyHold_pair,63,0.903303776362433
2026-05-14,ETF_BuyHold_pair,63,0.8987589267469759
2026-05-15,ETF_BuyHold_pair,63,0.9000124268270719
2026-05-18,ETF_BuyHold_pair,63,0.900750805986213
2026-05-19,ETF_BuyHold_pair,63,0.9002579795252809
2026-05-20,ETF_BuyHold_pair,63,0.8991971322617256
2026-05-21,ETF_BuyHold_pair,63,0.8974559306023236
2026-05-22,ETF_BuyHold_pair,63,0.8923344258993182
2026-05-25,ETF_BuyHold_pair,63,0.8967196480499903
2026-05-26,ETF_BuyHold_pair,63,0.8968998442891206
2026-05-27,ETF_BuyHold_pair,63,0.8950131904780131
2022-09-30,D40_Q70_pair,63,
2022-10-10,D40_Q70_pair,63,
2022-10-11,D40_Q70_pair,63,
2022-10-12,D40_Q70_pair,63,
2022-10-13,D40_Q70_pair,63,
2022-10-14,D40_Q70_pair,63,
2022-10-17,D40_Q70_pair,63,
2022-10-18,D40_Q70_pair,63,
2022-10-19,D40_Q70_pair,63,
2022-10-20,D40_Q70_pair,63,
2022-10-21,D40_Q70_pair,63,
2022-10-24,D40_Q70_pair,63,
2022-10-25,D40_Q70_pair,63,
2022-10-26,D40_Q70_pair,63,
2022-10-27,D40_Q70_pair,63,
2022-10-28,D40_Q70_pair,63,
2022-10-31,D40_Q70_pair,63,
2022-11-01,D40_Q70_pair,63,
2022-11-02,D40_Q70_pair,63,
2022-11-03,D40_Q70_pair,63,
2022-11-04,D40_Q70_pair,63,
2022-11-07,D40_Q70_pair,63,
2022-11-08,D40_Q70_pair,63,
2022-11-09,D40_Q70_pair,63,
2022-11-10,D40_Q70_pair,63,
2022-11-11,D40_Q70_pair,63,
2022-11-14,D40_Q70_pair,63,
2022-11-15,D40_Q70_pair,63,
2022-11-16,D40_Q70_pair,63,
2022-11-17,D40_Q70_pair,63,
2022-11-18,D40_Q70_pair,63,
2022-11-21,D40_Q70_pair,63,
2022-11-22,D40_Q70_pair,63,
2022-11-23,D40_Q70_pair,63,
2022-11-24,D40_Q70_pair,63,
2022-11-25,D40_Q70_pair,63,
2022-11-28,D40_Q70_pair,63,
2022-11-29,D40_Q70_pair,63,
2022-11-30,D40_Q70_pair,63,
2022-12-01,D40_Q70_pair,63,
2022-12-02,D40_Q70_pair,63,
2022-12-05,D40_Q70_pair,63,
2022-12-06,D40_Q70_pair,63,
2022-12-07,D40_Q70_pair,63,
2022-12-08,D40_Q70_pair,63,
2022-12-09,D40_Q70_pair,63,
2022-12-12,D40_Q70_pair,63,
2022-12-13,D40_Q70_pair,63,
2022-12-14,D40_Q70_pair,63,
2022-12-15,D40_Q70_pair,63,
2022-12-16,D40_Q70_pair,63,
2022-12-19,D40_Q70_pair,63,
2022-12-20,D40_Q70_pair,63,
2022-12-21,D40_Q70_pair,63,
2022-12-22,D40_Q70_pair,63,
2022-12-23,D40_Q70_pair,63,
2022-12-26,D40_Q70_pair,63,
2022-12-27,D40_Q70_pair,63,
2022-12-28,D40_Q70_pair,63,
